Timestamp,Gaze Direction,Attention State
20:22:36,CENTER,ATTENTIVE
20:22:36,CENTER,ATTENTIVE
20:22:36,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:37,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,CENTER,ATTENTIVE
20:22:38,RIGHT,DISTRACTED
20:22:38,CENTER,ATTENTIVE
20:22:39,CENTER,ATTENTIVE
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,LEFT,DISTRACTED
20:22:39,CENTER,ATTENTIVE
20:22:39,CENTER,ATTENTIVE
20:22:39,RIGHT,DISTRACTED
20:22:39,RIGHT,DISTRACTED
20:22:39,RIGHT,DISTRACTED
20:22:40,RIGHT,DISTRACTED
20:22:40,RIGHT,DISTRACTED
20:22:40,RIGHT,DISTRACTED
20:22:40,RIGHT,DISTRACTED
20:22:40,RIGHT,DISTRACTED
20:22:40,RIGHT,DISTRACTED
20:22:40,RIGHT,DISTRACTED
20:22:40,RIGHT,DISTRACTED
20:22:40,RIGHT,DISTRACTED
20:22:40,RIGHT,DISTRACTED
20:22:40,RIGHT,DISTRACTED
20:22:40,CENTER,ATTENTIVE
20:22:40,CENTER,ATTENTIVE
20:22:40,LEFT,DISTRACTED
20:22:40,LEFT,DISTRACTED
20:22:40,LEFT,DISTRACTED
20:22:40,LEFT,DISTRACTED
20:22:40,LEFT,DISTRACTED
