Timestamp,Gaze Direction,Attention State
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:54,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:55,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:56,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,CENTER,ATTENTIVE
20:18:57,LEFT,DISTRACTED
20:18:57,CENTER,ATTENTIVE
20:18:57,CENTER,ATTENTIVE
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:57,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,LEFT,DISTRACTED
20:18:58,CENTER,ATTENTIVE
20:18:58,CENTER,ATTENTIVE
20:18:58,RIGHT,DISTRACTED
20:18:58,RIGHT,DISTRACTED
20:18:58,RIGHT,DISTRACTED
20:18:58,RIGHT,DISTRACTED
20:18:58,RIGHT,DISTRACTED
20:18:58,RIGHT,DISTRACTED
20:18:58,RIGHT,DISTRACTED
20:18:58,CENTER,ATTENTIVE
20:18:58,RIGHT,DISTRACTED
20:18:58,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,LEFT,DISTRACTED
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,LEFT,DISTRACTED
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,CENTER,ATTENTIVE
20:18:59,LEFT,DISTRACTED
20:18:59,LEFT,DISTRACTED
20:19:00,LEFT,DISTRACTED
20:19:00,LEFT,DISTRACTED
20:19:00,LEFT,DISTRACTED
20:19:00,LEFT,DISTRACTED
20:19:00,LEFT,DISTRACTED
20:19:00,LEFT,DISTRACTED
20:19:00,LEFT,DISTRACTED
20:19:00,LEFT,DISTRACTED
20:19:00,LEFT,DISTRACTED
20:19:00,CENTER,ATTENTIVE
20:19:00,LEFT,DISTRACTED
20:19:00,CENTER,ATTENTIVE
20:19:00,CENTER,ATTENTIVE
20:19:00,CENTER,ATTENTIVE
20:19:00,CENTER,ATTENTIVE
20:19:00,CENTER,ATTENTIVE
