Timestamp,Gaze Direction,Attention State
20:12:42,RIGHT,DISTRACTED
20:12:43,LEFT,DISTRACTED
20:12:43,LEFT,DISTRACTED
20:12:43,LEFT,DISTRACTED
20:12:43,LEFT,DISTRACTED
20:12:43,LEFT,DISTRACTED
20:12:43,LEFT,DISTRACTED
20:12:43,LEFT,DISTRACTED
20:12:43,LEFT,DISTRACTED
20:12:44,LEFT,DISTRACTED
20:12:44,LEFT,DISTRACTED
20:12:44,LEFT,DISTRACTED
20:12:45,LEFT,DISTRACTED
20:12:45,LEFT,DISTRACTED
20:12:45,RIGHT,DISTRACTED
20:12:45,CENTER,ATTENTIVE
20:12:45,CENTER,ATTENTIVE
20:12:45,CENTER,ATTENTIVE
20:12:45,CENTER,ATTENTIVE
20:12:45,CENTER,ATTENTIVE
20:12:45,CENTER,ATTENTIVE
20:12:45,LEFT,DISTRACTED
20:12:45,LEFT,DISTRACTED
20:12:45,LEFT,DISTRACTED
20:12:45,LEFT,DISTRACTED
20:12:45,CENTER,ATTENTIVE
20:12:45,CENTER,ATTENTIVE
20:12:45,CENTER,ATTENTIVE
20:12:45,LEFT,DISTRACTED
20:12:45,CENTER,ATTENTIVE
20:12:45,CENTER,ATTENTIVE
20:12:45,CENTER,ATTENTIVE
20:12:45,CENTER,ATTENTIVE
20:12:45,CENTER,ATTENTIVE
20:12:45,CENTER,ATTENTIVE
20:12:45,CENTER,ATTENTIVE
20:12:46,CENTER,ATTENTIVE
20:12:46,CENTER,ATTENTIVE
20:12:46,CENTER,ATTENTIVE
20:12:46,CENTER,ATTENTIVE
20:12:46,CENTER,ATTENTIVE
20:12:46,CENTER,ATTENTIVE
20:12:46,CENTER,ATTENTIVE
20:12:46,CENTER,ATTENTIVE
20:12:46,CENTER,ATTENTIVE
20:12:46,CENTER,ATTENTIVE
20:12:46,CENTER,ATTENTIVE
20:12:46,CENTER,ATTENTIVE
20:12:46,CENTER,ATTENTIVE
20:12:46,LEFT,DISTRACTED
20:12:46,CENTER,ATTENTIVE
20:12:46,LEFT,DISTRACTED
20:12:46,LEFT,DISTRACTED
20:12:46,LEFT,DISTRACTED
20:12:46,CENTER,ATTENTIVE
20:12:46,LEFT,DISTRACTED
20:12:46,LEFT,DISTRACTED
20:12:46,LEFT,DISTRACTED
20:12:46,LEFT,DISTRACTED
20:12:46,LEFT,DISTRACTED
20:12:47,LEFT,DISTRACTED
20:12:47,LEFT,DISTRACTED
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:47,CENTER,ATTENTIVE
20:12:48,CENTER,ATTENTIVE
20:12:48,CENTER,ATTENTIVE
20:12:48,LEFT,DISTRACTED
20:12:48,LEFT,DISTRACTED
20:12:48,LEFT,DISTRACTED
20:12:48,LEFT,DISTRACTED
20:12:48,LEFT,DISTRACTED
20:12:48,CENTER,ATTENTIVE
20:12:48,CENTER,ATTENTIVE
20:12:48,CENTER,ATTENTIVE
20:12:48,CENTER,ATTENTIVE
20:12:48,LEFT,DISTRACTED
20:12:48,LEFT,DISTRACTED
20:12:48,CENTER,ATTENTIVE
20:12:48,RIGHT,DISTRACTED
20:12:48,RIGHT,DISTRACTED
20:12:48,RIGHT,DISTRACTED
20:12:48,RIGHT,DISTRACTED
20:12:48,RIGHT,DISTRACTED
20:12:48,RIGHT,DISTRACTED
20:12:48,CENTER,ATTENTIVE
20:12:48,LEFT,DISTRACTED
20:12:48,RIGHT,DISTRACTED
20:12:48,RIGHT,DISTRACTED
20:12:49,RIGHT,DISTRACTED
20:12:49,RIGHT,DISTRACTED
20:12:49,RIGHT,DISTRACTED
20:12:49,RIGHT,DISTRACTED
20:12:49,LEFT,DISTRACTED
20:12:49,CENTER,ATTENTIVE
20:12:49,RIGHT,DISTRACTED
20:12:49,RIGHT,DISTRACTED
20:12:49,RIGHT,DISTRACTED
20:12:49,CENTER,ATTENTIVE
20:12:49,LEFT,DISTRACTED
20:12:49,LEFT,DISTRACTED
20:12:49,LEFT,DISTRACTED
20:12:49,LEFT,DISTRACTED
20:12:49,LEFT,DISTRACTED
20:12:49,LEFT,DISTRACTED
20:12:49,LEFT,DISTRACTED
20:12:49,LEFT,DISTRACTED
20:12:49,LEFT,DISTRACTED
20:12:49,LEFT,DISTRACTED
20:12:49,LEFT,DISTRACTED
20:12:49,LEFT,DISTRACTED
20:12:49,LEFT,DISTRACTED
20:12:49,LEFT,DISTRACTED
20:12:49,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:50,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,RIGHT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,CENTER,ATTENTIVE
20:12:51,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,CENTER,ATTENTIVE
20:12:51,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,CENTER,ATTENTIVE
20:12:51,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,LEFT,DISTRACTED
20:12:51,CENTER,ATTENTIVE
20:12:51,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,CENTER,ATTENTIVE
20:12:52,CENTER,ATTENTIVE
20:12:52,CENTER,ATTENTIVE
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:52,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:53,LEFT,DISTRACTED
20:12:54,LEFT,DISTRACTED
20:12:54,LEFT,DISTRACTED
20:12:54,LEFT,DISTRACTED
20:12:54,LEFT,DISTRACTED
20:12:54,LEFT,DISTRACTED
20:12:54,LEFT,DISTRACTED
20:12:54,LEFT,DISTRACTED
20:12:54,LEFT,DISTRACTED
20:12:54,CENTER,ATTENTIVE
20:12:54,CENTER,ATTENTIVE
20:12:54,LEFT,DISTRACTED
20:12:54,LEFT,DISTRACTED
20:12:54,LEFT,DISTRACTED
20:12:54,LEFT,DISTRACTED
20:12:54,LEFT,DISTRACTED
20:12:54,LEFT,DISTRACTED
20:12:54,CENTER,ATTENTIVE
20:12:54,CENTER,ATTENTIVE
20:12:54,CENTER,ATTENTIVE
20:12:54,CENTER,ATTENTIVE
20:12:54,CENTER,ATTENTIVE
20:12:54,CENTER,ATTENTIVE
20:12:54,CENTER,ATTENTIVE
20:12:54,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,LEFT,DISTRACTED
20:12:55,LEFT,DISTRACTED
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:55,CENTER,ATTENTIVE
20:12:56,CENTER,ATTENTIVE
20:12:56,CENTER,ATTENTIVE
20:12:56,CENTER,ATTENTIVE
20:12:56,CENTER,ATTENTIVE
20:12:56,LEFT,DISTRACTED
20:12:56,LEFT,DISTRACTED
20:12:56,CENTER,ATTENTIVE
20:12:56,LEFT,DISTRACTED
20:12:56,CENTER,ATTENTIVE
20:12:56,RIGHT,DISTRACTED
20:12:56,CENTER,ATTENTIVE
20:12:56,LEFT,DISTRACTED
20:12:56,LEFT,DISTRACTED
20:12:56,CENTER,ATTENTIVE
20:12:56,LEFT,DISTRACTED
20:12:56,CENTER,ATTENTIVE
20:12:56,CENTER,ATTENTIVE
20:12:56,LEFT,DISTRACTED
20:12:56,LEFT,DISTRACTED
20:12:56,CENTER,ATTENTIVE
20:12:56,LEFT,DISTRACTED
20:12:56,CENTER,ATTENTIVE
20:12:56,CENTER,ATTENTIVE
20:12:56,LEFT,DISTRACTED
20:12:56,LEFT,DISTRACTED
20:12:57,LEFT,DISTRACTED
20:12:57,LEFT,DISTRACTED
20:12:57,LEFT,DISTRACTED
20:12:57,CENTER,ATTENTIVE
20:12:57,LEFT,DISTRACTED
20:12:57,LEFT,DISTRACTED
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:57,CENTER,ATTENTIVE
20:12:58,CENTER,ATTENTIVE
20:12:58,CENTER,ATTENTIVE
20:12:58,CENTER,ATTENTIVE
20:12:58,CENTER,ATTENTIVE
20:12:58,CENTER,ATTENTIVE
20:12:58,CENTER,ATTENTIVE
20:12:58,CENTER,ATTENTIVE
20:12:58,LEFT,DISTRACTED
20:12:58,CENTER,ATTENTIVE
20:12:58,CENTER,ATTENTIVE
20:12:58,LEFT,DISTRACTED
20:12:58,CENTER,ATTENTIVE
20:12:58,CENTER,ATTENTIVE
20:12:58,LEFT,DISTRACTED
20:12:58,LEFT,DISTRACTED
20:12:58,CENTER,ATTENTIVE
20:12:58,LEFT,DISTRACTED
20:12:58,CENTER,ATTENTIVE
20:12:58,CENTER,ATTENTIVE
20:12:58,CENTER,ATTENTIVE
20:12:58,CENTER,ATTENTIVE
20:12:59,CENTER,ATTENTIVE
20:12:59,CENTER,ATTENTIVE
20:12:59,CENTER,ATTENTIVE
20:12:59,CENTER,ATTENTIVE
20:12:59,CENTER,ATTENTIVE
20:12:59,CENTER,ATTENTIVE
20:12:59,CENTER,ATTENTIVE
20:12:59,CENTER,ATTENTIVE
20:12:59,CENTER,ATTENTIVE
20:12:59,CENTER,ATTENTIVE
20:12:59,CENTER,ATTENTIVE
20:12:59,CENTER,ATTENTIVE
20:12:59,CENTER,ATTENTIVE
20:12:59,CENTER,ATTENTIVE
20:12:59,LEFT,DISTRACTED
20:12:59,LEFT,DISTRACTED
20:12:59,LEFT,DISTRACTED
20:12:59,LEFT,DISTRACTED
20:12:59,LEFT,DISTRACTED
20:12:59,LEFT,DISTRACTED
20:12:59,LEFT,DISTRACTED
20:12:59,LEFT,DISTRACTED
20:12:59,LEFT,DISTRACTED
20:12:59,LEFT,DISTRACTED
20:12:59,LEFT,DISTRACTED
20:13:00,LEFT,DISTRACTED
20:13:00,LEFT,DISTRACTED
20:13:00,LEFT,DISTRACTED
20:13:00,LEFT,DISTRACTED
20:13:00,LEFT,DISTRACTED
20:13:00,LEFT,DISTRACTED
20:13:00,LEFT,DISTRACTED
20:13:00,LEFT,DISTRACTED
